"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"14.04.2011","57,00","57,15","57,35","56,40","509,63K","-0,87%"
"13.04.2011","57,50","57,25","57,65","56,80","621,70K","1,05%"
"12.04.2011","56,90","57,25","57,40","56,20","1,15M","-1,73%"
"11.04.2011","57,90","57,50","57,90","57,00","614,55K","1,58%"
"08.04.2011","57,00","57,25","57,60","56,30","2,24M","0,88%"
"07.04.2011","56,50","57,85","58,20","55,65","1,13M","-1,74%"
"06.04.2011","57,50","56,60","58,85","56,60","1,97M","1,77%"
"05.04.2011","56,50","56,50","56,90","55,55","914,98K","0,09%"
"04.04.2011","56,45","55,95","57,40","55,70","1,35M","0,62%"
"01.04.2011","56,10","53,00","56,10","53,00","2,23M","6,55%"
"31.03.2011","52,65","52,80","53,35","52,20","1,24M","0,96%"
"30.03.2011","52,15","53,60","54,60","52,15","1,41M","-0,86%"
"29.03.2011","52,60","52,80","53,70","52,40","817,86K","-0,28%"
"28.03.2011","52,75","52,50","53,30","52,20","661,56K","0,00%"
"25.03.2011","52,75","52,00","53,00","51,55","590,91K","1,44%"
"24.03.2011","52,00","51,75","52,50","51,75","848,49K","0,00%"
"23.03.2011","52,00","51,80","52,45","51,50","1,04M","-0,29%"
"22.03.2011","52,15","52,55","53,35","52,15","1,31M","-1,04%"
"21.03.2011","52,70","52,45","53,50","51,80","862,51K","1,35%"
"18.03.2011","52,00","52,00","52,25","50,90","2,46M","0,97%"
"17.03.2011","51,50","50,00","51,50","49,80","815,02K","3,54%"
"16.03.2011","49,74","50,90","50,90","49,30","1,26M","-0,52%"
"15.03.2011","50,00","49,50","50,45","48,63","1,84M","-0,79%"
"14.03.2011","50,40","50,65","52,20","50,00","2,63M","-0,20%"
"11.03.2011","50,50","49,32","50,50","49,25","1,35M","0,90%"
"10.03.2011","50,05","49,80","50,30","49,45","1,26M","-0,30%"
"09.03.2011","50,20","49,23","50,45","49,23","1,26M","1,99%"
"08.03.2011","49,22","50,80","50,90","49,12","1,93M","-2,53%"
"07.03.2011","50,50","49,63","51,30","49,23","2,76M","1,75%"
"04.03.2011","49,63","48,45","49,63","48,45","4,01M","4,05%"
"03.03.2011","47,70","47,21","48,20","47,07","4,72M","3,25%"
"02.03.2011","46,20","45,10","46,20","44,81","515,64K","1,54%"
"01.03.2011","45,50","45,53","45,63","45,05","511,83K","-0,22%"
"28.02.2011","45,60","45,01","45,70","45,01","2,20M","1,76%"
"25.02.2011","44,81","45,60","45,63","44,81","559,94K","-0,64%"
"24.02.2011","45,10","45,00","46,16","44,81","1,06M","-0,88%"
"23.02.2011","45,50","45,45","45,60","45,03","784,01K","1,22%"
"22.02.2011","44,95","44,30","45,80","44,00","776,68K","1,17%"
"21.02.2011","44,43","44,15","44,58","43,40","619,70K","0,63%"
"18.02.2011","44,15","44,21","44,60","43,36","590,43K","0,57%"
"17.02.2011","43,90","45,37","45,37","43,80","1,15M","-2,66%"
"16.02.2011","45,10","45,25","45,26","44,51","685,39K","0,89%"
"15.02.2011","44,70","45,60","45,98","44,70","528,99K","-1,84%"
"14.02.2011","45,54","46,20","46,45","45,50","528,38K","-0,78%"
"11.02.2011","45,90","44,95","46,10","44,50","1,20M","2,20%"
"10.02.2011","44,91","45,40","45,58","44,91","1,81M","-0,97%"
"09.02.2011","45,35","45,50","45,52","44,91","1,96M","-0,48%"
"08.02.2011","45,57","46,65","46,66","45,00","2,26M","-1,21%"
"07.02.2011","46,13","46,67","47,16","46,13","908,62K","-0,86%"
"04.02.2011","46,53","47,10","47,83","46,53","641,10K","-0,13%"
"03.02.2011","46,59","46,95","47,53","46,59","","-0,87%"
"02.02.2011","47,00","47,95","48,29","46,73","","-1,49%"
"01.02.2011","47,71","47,83","48,19","47,34","","2,03%"
"31.01.2011","46,76","47,35","47,35","46,68","","-2,44%"
"28.01.2011","47,93","47,43","48,73","47,32","","1,20%"
"27.01.2011","47,36","47,78","47,78","46,93","","0,21%"
"26.01.2011","47,26","46,58","48,18","46,58","","1,09%"
"25.01.2011","46,75","47,33","47,38","46,29","","0,43%"
"24.01.2011","46,55","47,13","47,16","45,83","","-1,65%"
"21.01.2011","47,33","46,55","47,39","46,49","","0,11%"
"20.01.2011","47,28","47,83","47,83","46,51","","-3,08%"
"19.01.2011","48,78","49,27","49,27","48,49","","-0,02%"
"18.01.2011","48,79","48,59","49,32","47,96","","1,65%"
"17.01.2011","48,00","47,92","48,32","47,84","","0,33%"
"14.01.2011","47,84","47,19","47,96","47,18","","1,96%"
"13.01.2011","46,92","47,56","47,71","46,76","","0,15%"
"12.01.2011","46,85","44,78","46,91","44,78","","4,34%"
"11.01.2011","44,90","44,78","45,20","44,28","","1,45%"
"10.01.2011","44,26","45,23","45,23","44,16","","-1,43%"
"07.01.2011","44,90","45,65","45,68","44,72","","-0,62%"
"05.01.2011","45,18","45,87","45,97","44,67","","-2,67%"
"04.01.2011","46,42","47,65","47,70","46,41","","-1,11%"
"03.01.2011","46,94","46,17","47,09","46,17","","2,33%"
"31.12.2010","45,87","47,10","47,10","45,78","","-2,53%"
"30.12.2010","47,06","48,25","48,44","46,88","","-2,53%"
"29.12.2010","48,28","48,35","48,47","48,04","","-0,17%"
"28.12.2010","48,36","48,53","49,13","48,35","","-0,39%"
"27.12.2010","48,55","49,21","49,21","48,39","","-0,90%"
"23.12.2010","48,99","48,90","49,25","48,90","","-0,79%"
"22.12.2010","49,38","49,13","49,55","49,05","","0,18%"
"21.12.2010","49,29","47,95","49,29","47,95","","2,64%"
"20.12.2010","48,02","48,27","48,45","47,84","","-0,72%"
"17.12.2010","48,37","47,76","48,44","47,39","","1,40%"
"16.12.2010","47,70","48,15","48,38","47,66","","-1,30%"
"15.12.2010","48,33","48,27","48,45","48,04","","0,00%"
"14.12.2010","48,33","48,73","49,24","48,08","","-1,31%"
"13.12.2010","48,97","48,98","49,37","48,75","","0,60%"
"10.12.2010","48,68","49,25","49,25","48,46","","-0,71%"
"09.12.2010","49,03","48,38","49,29","48,28","","2,17%"
"08.12.2010","47,99","47,98","48,00","47,64","","0,04%"
"07.12.2010","47,97","46,38","48,29","46,38","","4,01%"
"06.12.2010","46,12","46,15","46,47","45,55","","-0,35%"
"03.12.2010","46,28","46,50","46,99","45,82","","-0,24%"
"02.12.2010","46,39","45,03","46,39","45,03","","3,36%"
"01.12.2010","44,88","43,88","44,90","43,87","","1,47%"
"30.11.2010","44,23","44,05","44,42","43,91","","1,14%"
"29.11.2010","43,73","44,43","44,53","43,56","","-1,73%"
"26.11.2010","44,50","44,64","44,86","43,53","","-1,22%"
"25.11.2010","45,05","44,33","45,11","44,22","","2,39%"
"24.11.2010","44,00","43,65","44,00","43,64","","1,97%"
"23.11.2010","43,15","43,10","43,15","43,08","","-0,19%"
"22.11.2010","43,23","43,42","43,42","43,23","","1,31%"
"19.11.2010","42,67","43,09","43,11","42,67","","-1,14%"
"18.11.2010","43,16","43,60","43,74","43,16","","0,68%"
"17.11.2010","42,87","42,61","42,87","42,60","","-0,02%"
"16.11.2010","42,88","44,21","44,21","42,88","","-2,85%"
"15.11.2010","44,14","44,10","44,14","44,06","","-0,68%"
"12.11.2010","44,44","43,73","44,44","43,73","","-1,53%"
"10.11.2010","45,13","46,33","46,34","45,13","","-2,13%"
"09.11.2010","46,11","45,10","46,11","45,06","","2,42%"
"08.11.2010","45,02","45,75","45,80","45,02","","-1,29%"
"05.11.2010","45,61","44,42","45,61","44,41","","3,35%"
"04.11.2010","44,13","41,83","44,13","41,83","","5,83%"
"03.11.2010","41,70","41,16","41,70","41,16","","1,78%"
"02.11.2010","40,97","40,53","40,97","40,52","","1,79%"
"29.10.2010","40,25","40,42","40,43","40,25","","0,98%"
"28.10.2010","39,86","39,98","39,99","39,86","","-0,08%"
"27.10.2010","39,89","39,67","39,89","39,66","","0,89%"
"26.10.2010","39,54","39,43","39,54","39,38","","-1,05%"
"25.10.2010","39,96","39,87","39,96","39,86","","0,86%"
"22.10.2010","39,62","39,81","39,85","39,62","","0,20%"
"21.10.2010","39,54","39,62","39,67","39,54","","0,87%"
"20.10.2010","39,20","38,97","39,20","38,94","","0,59%"
"19.10.2010","38,97","39,55","39,61","38,97","","-1,47%"
"18.10.2010","39,55","39,92","39,93","39,55","","-1,22%"
"15.10.2010","40,04","40,91","41,00","40,04","","-1,67%"
"14.10.2010","40,72","40,85","40,89","40,72","","-0,34%"
"13.10.2010","40,86","40,30","40,86","40,30","","2,69%"
"12.10.2010","39,79","39,10","39,79","39,06","","0,76%"
"11.10.2010","39,49","39,15","39,49","39,15","","1,18%"
"08.10.2010","39,03","39,49","39,50","39,03","","-0,84%"
"07.10.2010","39,36","40,24","40,25","39,36","","-2,48%"
"06.10.2010","40,36","40,25","40,36","40,24","","0,65%"
"05.10.2010","40,10","39,42","40,10","39,39","","1,16%"
"04.10.2010","39,64","39,48","39,64","39,46","","-0,38%"
"01.10.2010","39,79","39,83","39,83","39,79","","0,08%"
"30.09.2010","39,76","39,71","39,76","39,70","","-0,33%"
"29.09.2010","39,89","39,89","39,95","39,87","","-0,10%"
"28.09.2010","39,93","40,28","40,28","39,93","","-1,31%"
"27.09.2010","40,46","40,33","40,46","40,28","","1,18%"
"24.09.2010","39,99","39,73","39,99","39,72","","0,81%"
"23.09.2010","39,67","40,21","40,22","39,67","","-1,22%"
"22.09.2010","40,16","40,53","40,57","40,16","","-1,23%"
"21.09.2010","40,66","40,08","40,66","40,08","","1,70%"
"20.09.2010","39,98","39,80","39,98","39,72","","-0,37%"
"17.09.2010","40,13","40,74","40,75","40,13","","-0,94%"
"16.09.2010","40,51","40,95","40,95","40,51","","-0,91%"
"15.09.2010","40,88","41,30","41,30","40,88","","-0,85%"
"14.09.2010","41,23","41,08","41,23","41,07","","-0,43%"
"13.09.2010","41,41","41,82","41,83","41,41","","0,49%"
"10.09.2010","41,21","41,13","41,21","41,12","","0,39%"
"09.09.2010","41,05","41,32","41,34","41,05","","-0,65%"
"08.09.2010","41,32","40,60","41,32","40,59","","2,48%"
"07.09.2010","40,32","40,78","40,85","40,32","","-1,85%"
"06.09.2010","41,08","40,45","41,08","40,44","","1,91%"
"03.09.2010","40,31","39,95","40,31","39,94","","0,93%"
"02.09.2010","39,94","39,91","39,94","39,90","","0,76%"
"01.09.2010","39,64","38,42","39,64","38,41","","4,04%"
"31.08.2010","38,10","37,50","38,10","37,49","","-0,10%"
"30.08.2010","38,14","38,83","38,84","38,14","","-0,63%"
"27.08.2010","38,38","38,08","38,38","38,06","","0,26%"
"26.08.2010","38,28","37,95","38,28","37,86","","1,35%"
"25.08.2010","37,77","38,05","38,06","37,77","","-0,37%"
"24.08.2010","37,91","38,79","38,83","37,91","","-3,88%"
"23.08.2010","39,44","38,70","39,44","38,65","","2,02%"
"20.08.2010","38,66","38,92","38,98","38,66","","0,29%"
"19.08.2010","38,55","40,09","40,10","38,55","","-3,75%"
"18.08.2010","40,05","40,63","40,63","40,05","","-1,31%"
"17.08.2010","40,58","39,98","40,58","39,97","","2,17%"
"16.08.2010","39,72","39,53","39,72","39,51","","0,13%"
"13.08.2010","39,67","40,32","40,32","39,67","","0,18%"
"12.08.2010","39,60","39,46","39,60","39,44","","0,46%"
"11.08.2010","39,42","39,94","39,96","39,42","","-2,47%"
"10.08.2010","40,42","41,06","41,10","40,42","","-2,67%"
"09.08.2010","41,53","42,10","42,11","41,53","","-1,00%"
"06.08.2010","41,95","41,92","41,95","41,87","","0,24%"
"05.08.2010","41,85","41,79","41,85","41,78","","0,19%"
"04.08.2010","41,77","41,39","41,77","41,38","","0,63%"
"03.08.2010","41,51","40,98","41,51","40,97","","0,02%"
"02.08.2010","41,50","39,14","41,50","39,13","","6,06%"
"30.07.2010","39,13","39,36","39,39","39,13","","-0,81%"
"29.07.2010","39,45","40,10","40,10","39,45","","-0,55%"
"27.07.2010","39,67","40,06","40,07","39,67","","-0,40%"
"26.07.2010","39,83","39,78","39,83","39,75","","0,40%"
"23.07.2010","39,67","39,30","39,67","39,29","","0,94%"
"22.07.2010","39,30","38,36","39,30","38,32","","3,10%"
"21.07.2010","38,12","38,25","38,28","38,12","","0,90%"
"20.07.2010","37,78","38,49","38,50","37,78","","-1,64%"
"19.07.2010","38,41","38,29","38,41","38,28","","-0,18%"
"16.07.2010","38,48","38,41","38,48","38,41","","0,18%"
"15.07.2010","38,41","38,73","38,74","38,41","","-0,83%"
"14.07.2010","38,73","38,41","38,73","38,40","","1,55%"
"13.07.2010","38,14","37,78","38,14","37,74","","0,95%"
"12.07.2010","37,78","37,07","37,78","37,07","","1,61%"
"09.07.2010","37,18","37,22","37,24","37,18","","-0,27%"
"08.07.2010","37,28","37,61","37,67","37,16","","-0,88%"
"07.07.2010","37,61","36,86","37,61","36,82","","1,57%"
"06.07.2010","37,03","36,94","37,03","36,92","","0,62%"
"05.07.2010","36,80","36,76","36,80","36,75","","3,17%"
"01.07.2010","35,67","35,28","35,67","35,24","","1,11%"
"30.06.2010","35,28","36,50","36,50","35,28","","-3,34%"
"29.06.2010","36,50","37,03","37,04","36,50","","-1,43%"
"28.06.2010","37,03","37,50","37,55","37,03","","-1,04%"
"25.06.2010","37,42","37,63","37,69","37,42","","-0,56%"
"24.06.2010","37,63","37,77","37,82","37,63","","-0,37%"
"23.06.2010","37,77","37,69","37,77","37,59","","0,21%"
"22.06.2010","37,69","38,53","38,53","37,69","","-2,18%"
"21.06.2010","38,53","38,66","38,69","38,53","","0,36%"
"18.06.2010","38,39","38,19","38,39","38,17","","0,52%"
"17.06.2010","38,19","38,67","38,68","38,19","","-1,24%"
"16.06.2010","38,67","39,17","39,17","38,67","","-1,28%"
"15.06.2010","39,17","37,92","39,17","37,88","","3,30%"
"14.06.2010","37,92","37,67","37,92","37,64","","1,83%"
"11.06.2010","37,24","37,49","37,52","37,24","","-0,67%"
"10.06.2010","37,49","36,97","37,49","36,96","","1,41%"
"09.06.2010","36,97","37,28","37,33","36,97","","-0,83%"
"08.06.2010","37,28","37,69","37,69","37,28","","-1,09%"
"07.06.2010","37,69","36,92","37,69","36,92","","1,05%"
"04.06.2010","37,30","38,50","38,50","37,30","","-1,14%"
"02.06.2010","37,73","37,44","37,73","37,44","","0,77%"
"01.06.2010","37,44","38,17","37,44","37,44","","-1,91%"
"31.05.2010","38,17","38,28","38,44","38,17","","0,34%"
"28.05.2010","38,04","37,60","38,04","37,60","","1,17%"
"27.05.2010","37,60","37,08","37,60","37,08","","1,40%"
"26.05.2010","37,08","36,25","37,08","36,25","","2,29%"
"25.05.2010","36,25","35,83","36,25","35,83","","1,17%"
"24.05.2010","35,83","36,91","36,54","35,83","","-3,71%"
"21.05.2010","37,21","37,57","37,21","37,21","","-0,96%"
"20.05.2010","37,57","38,48","37,57","37,57","","-2,36%"
"19.05.2010","38,48","38,95","38,58","38,48","","-1,21%"
"18.05.2010","38,95","38,86","39,42","38,86","","0,23%"
"17.05.2010","38,86","37,35","38,86","37,35","","0,94%"
"14.05.2010","38,50","38,40","38,50","38,40","","0,26%"
"13.05.2010","38,40","38,88","38,40","38,40","","-1,23%"
"12.05.2010","38,88","37,20","38,88","37,20","","4,52%"
"11.05.2010","37,20","36,85","37,38","36,85","","0,95%"
"10.05.2010","36,85","36,53","37,13","36,53","","1,57%"
"07.05.2010","36,28","35,81","36,28","35,81","","1,31%"
"06.05.2010","35,81","37,07","36,57","35,81","","-3,40%"
"05.05.2010","37,07","37,03","37,41","37,03","","0,11%"
"04.05.2010","37,03","39,38","38,01","37,03","","-5,51%"
"30.04.2010","39,19","38,58","39,19","38,58","","1,58%"
"29.04.2010","38,58","37,14","38,58","37,14","","3,88%"
"28.04.2010","37,14","37,90","37,28","37,14","","-2,01%"
"27.04.2010","37,90","38,21","38,11","37,90","","-0,81%"
"26.04.2010","38,21","37,89","38,64","37,89","","2,80%"
"23.04.2010","37,17","37,23","37,17","37,17","","-0,16%"
"22.04.2010","37,23","38,50","37,23","37,23","","-3,30%"
"21.04.2010","38,50","38,50","38,50","38,50","","0,00%"
"20.04.2010","38,50","37,38","38,50","37,38","","3,00%"
"19.04.2010","37,38","37,67","37,48","37,38","","-2,58%"
"15.04.2010","38,37","38,53","38,37","38,37","","-0,42%"
"14.04.2010","38,53","37,97","38,53","37,97","","1,47%"
"13.04.2010","37,97","37,93","37,97","37,93","","0,11%"
"12.04.2010","37,93","37,98","37,93","37,93","","-0,13%"
"09.04.2010","37,98","38,08","37,98","37,98","","-0,26%"
"08.04.2010","38,08","38,45","38,08","38,08","","-0,96%"
"07.04.2010","38,45","39,30","38,67","38,45","","-2,16%"
"06.04.2010","39,30","39,17","39,30","39,17","","1,16%"
"31.03.2010","38,85","38,95","38,85","38,85","","-0,26%"
"30.03.2010","38,95","38,90","38,95","38,90","","0,13%"
"29.03.2010","38,90","38,90","38,90","38,90","","0,18%"
"26.03.2010","38,83","39,82","38,83","38,83","","-2,49%"
"25.03.2010","39,82","38,95","39,83","38,95","","2,23%"
"24.03.2010","38,95","38,45","38,95","38,45","","1,30%"
"23.03.2010","38,45","38,35","38,45","38,35","","0,26%"
"22.03.2010","38,35","38,61","38,35","38,35","","-0,67%"
"19.03.2010","38,61","37,70","38,61","37,70","","2,41%"
"18.03.2010","37,70","38,05","38,00","37,70","","-0,92%"
"17.03.2010","38,05","37,02","38,13","37,02","","3,71%"
"16.03.2010","36,69","35,73","36,69","35,73","","2,98%"
"15.03.2010","35,63","35,94","35,63","35,63","","-0,81%"
"12.03.2010","35,92","35,84","35,92","35,84","","0,90%"
"11.03.2010","35,60","35,86","35,60","35,60","","-0,81%"
"10.03.2010","35,89","35,58","36,10","35,57","","0,25%"
"09.03.2010","35,80","35,88","35,91","35,22","","0,39%"
"08.03.2010","35,66","35,60","35,91","35,45","","0,76%"
"05.03.2010","35,39","34,64","35,41","34,54","","1,90%"
"04.03.2010","34,73","34,27","34,94","34,24","","0,20%"
"03.03.2010","34,66","34,46","34,77","34,08","","1,26%"
"02.03.2010","34,23","33,23","34,67","33,13","","3,82%"
"01.03.2010","32,97","32,78","32,97","32,25","","2,33%"
"26.02.2010","32,22","32,33","32,33","31,77","","1,03%"
"25.02.2010","31,89","31,77","32,52","31,49","","1,56%"
"24.02.2010","31,40","31,71","31,79","31,22","","-1,47%"
"23.02.2010","31,87","32,70","32,70","31,82","","-1,85%"
"22.02.2010","32,47","32,42","32,56","31,86","","0,93%"
"19.02.2010","32,17","31,42","32,17","31,20","","0,53%"
"18.02.2010","32,00","32,38","32,45","31,74","","-1,05%"
"17.02.2010","32,34","32,63","32,74","32,28","","1,92%"
"16.02.2010","31,73","32,02","32,15","31,43","","0,06%"
"15.02.2010","31,71","31,74","31,85","31,03","","1,63%"
"12.02.2010","31,20","31,55","31,83","31,09","","-0,32%"
"11.02.2010","31,30","32,55","32,63","30,92","","-2,80%"
"10.02.2010","32,20","31,93","32,73","31,93","","0,56%"
"09.02.2010","32,02","31,45","32,41","31,43","","2,46%"
"08.02.2010","31,25","31,90","32,06","30,95","","-1,64%"
"05.02.2010","31,77","32,55","32,67","31,31","","-3,23%"
"04.02.2010","32,83","34,47","34,47","32,56","","-4,40%"
"03.02.2010","34,34","34,62","34,92","34,25","","0,44%"
"02.02.2010","34,19","34,14","34,56","33,78","","1,67%"
"01.02.2010","33,63","33,60","34,05","33,46","","-0,44%"
"29.01.2010","33,78","33,07","33,91","32,83","","2,21%"
"28.01.2010","33,05","33,93","34,03","33,05","","-1,81%"
"27.01.2010","33,66","34,05","34,08","33,59","","-1,17%"
"26.01.2010","34,06","33,95","34,23","33,70","","-0,82%"
"25.01.2010","34,34","34,36","34,67","34,13","","-0,46%"
"22.01.2010","34,50","35,37","35,58","34,44","","-3,66%"
"21.01.2010","35,81","35,81","35,93","35,20","","-0,25%"
"20.01.2010","35,90","35,70","36,24","35,68","","0,53%"
"19.01.2010","35,71","35,65","35,75","35,14","","1,30%"
"18.01.2010","35,25","35,23","35,53","35,17","","0,31%"
"15.01.2010","35,14","35,57","35,97","35,08","","-0,79%"
"14.01.2010","35,42","36,14","36,14","35,08","","-1,23%"
"13.01.2010","35,86","35,85","35,96","35,60","","-0,17%"
"12.01.2010","35,92","36,63","36,63","35,53","","-2,10%"
"11.01.2010","36,69","36,73","36,92","36,63","","0,85%"
"08.01.2010","36,38","37,06","37,32","36,12","","-0,79%"
"07.01.2010","36,67","36,36","36,83","36,28","","0,00%"
"06.01.2010","36,67","36,44","36,86","36,28","","-0,05%"
"05.01.2010","36,69","36,03","36,77","35,84","","3,18%"
"04.01.2010","35,56","34,30","36,05","34,30","","4,62%"
"31.12.2009","33,99","34,03","34,14","33,90","","-0,18%"
"30.12.2009","34,05","34,03","34,20","33,89","","-1,07%"
"29.12.2009","34,42","34,25","34,49","34,08","","0,56%"
"28.12.2009","34,23","33,83","34,28","33,60","","3,41%"
"23.12.2009","33,10","32,23","33,20","32,17","","2,54%"
"22.12.2009","32,28","31,73","32,32","31,73","","1,41%"
"21.12.2009","31,83","31,07","31,96","31,01","","2,25%"
"18.12.2009","31,13","31,73","31,99","30,83","","-2,35%"
"17.12.2009","31,88","31,71","32,21","31,59","","-0,62%"
"16.12.2009","32,08","31,66","32,19","31,64","","0,72%"
"15.12.2009","31,85","31,76","31,96","31,43","","0,73%"
"14.12.2009","31,62","31,51","31,77","31,49","","0,48%"
"11.12.2009","31,47","31,99","31,99","31,39","","-0,32%"
"10.12.2009","31,57","31,52","31,99","31,39","","-0,75%"
"09.12.2009","31,81","31,55","31,99","31,44","","0,44%"
"08.12.2009","31,67","32,06","32,52","31,46","","-2,04%"
"07.12.2009","32,33","31,94","32,47","31,74","","0,50%"
"04.12.2009","32,17","31,49","32,20","31,36","","2,03%"
"03.12.2009","31,53","31,96","32,22","31,24","","-0,28%"
"02.12.2009","31,62","31,63","31,85","31,35","","-0,06%"
"01.12.2009","31,64","31,29","31,80","31,29","","1,77%"
"30.11.2009","31,09","30,67","31,17","30,52","","2,03%"
"27.11.2009","30,47","29,89","30,47","29,75","","-0,55%"
"26.11.2009","30,64","30,84","30,90","30,41","","-1,03%"
"25.11.2009","30,96","30,86","31,37","30,83","","1,21%"
"24.11.2009","30,59","31,39","31,79","30,55","","-3,71%"
"23.11.2009","31,77","31,11","31,91","31,06","","3,89%"
"20.11.2009","30,58","30,51","30,76","30,46","","1,29%"
"19.11.2009","30,19","30,16","30,73","29,98","","-1,24%"
"18.11.2009","30,57","31,85","32,06","30,35","","-3,23%"
"17.11.2009","31,59","31,48","31,74","31,44","","0,32%"
"16.11.2009","31,49","31,61","31,97","31,43","","1,42%"
"13.11.2009","31,05","31,17","31,26","30,64","","-0,99%"
"12.11.2009","31,36","30,89","31,36","30,63","","1,55%"
"11.11.2009","30,88","30,88","30,88","30,88","","0,98%"
"10.11.2009","30,58","30,85","31,01","30,58","","0,26%"
